[[0, 1], [2, 3]]
[[28, 29], [0, 33], [42, 43]]
[[28, 29], [0, 33], [42, 55]]
[[28, 29], [0, 33], [46, 7]]
[[28, 29], [0, 33], [46, 15]]
[[28, 29], [0, 33], [46, 39]]
[[28, 29], [0, 33], [46, 47]]
[[28, 29], [0, 41], [2, 3]]
[[28, 29], [0, 41], [2, 11]]
[[28, 29], [0, 41], [2, 23]]
[[28, 29], [0, 41], [2, 35]]
[[28, 29], [0, 41], [2, 43]]
[[28, 29], [0, 41], [2, 55]]
[[28, 29], [0, 41], [6, 3]]
[[28, 29], [0, 41], [6, 7]]
[[28, 29], [0, 41], [6, 35]]
[[28, 29], [0, 41], [6, 39]]
[[28, 29], [0, 41], [10, 11]]
[[28, 29], [0, 41], [10, 23]]
[[28, 29], [0, 41], [10, 43]]
[[28, 29], [0, 41], [10, 55]]
[[28, 29], [0, 41], [22, 23]]
[[28, 29], [0, 41], [22, 55]]
[[28, 29], [0, 41], [34, 3]]
[[28, 29], [0, 41], [34, 11]]
[[28, 29], [0, 41], [34, 23]]
[[28, 29], [0, 41], [34, 35]]
[[28, 29], [0, 41], [34, 43]]
[[28, 29], [0, 41], [34, 55]]
[[28, 29], [0, 41], [38, 3]]
[[28, 29], [0, 41], [38, 7]]
[[28, 29], [0, 41], [38, 35]]
[[28, 29], [0, 41], [38, 39]]
[[28, 29], [0, 41], [42, 11]]
[[28, 29], [0, 41], [42, 23]]
[[28, 29], [0, 41], [42, 43]]
[[28, 29], [0, 41], [42, 55]]
[[28, 29], [0, 41], [54, 23]]
[[28, 29], [0, 41], [54, 55]]
[[28, 29], [0, 53], [2, 3]]
[[28, 29], [0, 53], [2, 11]]
[[28, 29], [0, 53], [2, 23]]
[[28, 29], [0, 53], [2, 35]]
[[28, 29], [0, 53], [2, 43]]
[[28, 29], [0, 53], [2, 55]]
[[28, 29], [0, 53], [6, 3]]
[[28, 29], [0, 53], [6, 7]]
[[28, 29], [0, 53], [6, 35]]
[[28, 29], [0, 53], [6, 39]]
[[28, 29], [0, 53], [10, 11]]
[[28, 29], [0, 53], [10, 23]]
[[28, 29], [0, 53], [10, 43]]
[[28, 29], [0, 53], [10, 55]]
[[28, 29], [0, 53], [22, 23]]
[[28, 29], [0, 53], [22, 55]]
[[28, 29], [0, 53], [34, 3]]
[[28, 29], [0, 53], [34, 11]]
[[28, 29], [0, 53], [34, 23]]
[[28, 29], [0, 53], [34, 35]]
[[28, 29], [0, 53], [34, 43]]
[[28, 29], [0, 53], [34, 55]]
[[28, 29], [0, 53], [38, 3]]
[[28, 29], [0, 53], [38, 7]]
[[28, 29], [0, 53], [38, 35]]
[[28, 29], [0, 53], [38, 39]]
[[28, 29], [0, 53], [42, 11]]
[[28, 29], [0, 53], [42, 23]]
[[28, 29], [0, 53], [42, 43]]
[[28, 29], [0, 53], [42, 55]]
[[28, 29], [0, 53], [54, 23]]
[[28, 29], [0, 53], [54, 55]]
[[28, 29], [0, 63], [2, 3]]
[[28, 29], [0, 63], [2, 11]]
[[28, 29], [0, 63], [2, 23]]
[[28, 29], [0, 63], [2, 35]]
[[28, 29], [0, 63], [2, 43]]
[[28, 29], [0, 63], [2, 55]]
[[28, 29], [0, 63], [6, 3]]
[[28, 29], [0, 63], [6, 7]]
[[28, 29], [0, 63], [6, 35]]
[[28, 29], [0, 63], [6, 39]]
[[28, 29], [0, 63], [10, 11]]
[[28, 29], [0, 63], [10, 23]]
[[28, 29], [0, 63], [10, 43]]
[[28, 29], [0, 63], [10, 55]]
[[28, 29], [0, 63], [22, 23]]
[[28, 29], [0, 63], [22, 55]]
[[28, 29], [0, 63], [34, 3]]
[[28, 29], [0, 63], [34, 11]]
[[28, 29], [0, 63], [34, 23]]
[[28, 29], [0, 63], [34, 35]]
[[28, 29], [0, 63], [34, 43]]
[[28, 29], [0, 63], [34, 55]]
[[28, 29], [0, 63], [38, 3]]
[[28, 29], [0, 63], [38, 7]]
[[28, 29], [0, 63], [38, 35]]
[[28, 29], [0, 63], [38, 39]]
[[28, 29], [0, 63], [42, 11]]
[[28, 29], [0, 63], [42, 23]]
[[28, 29], [0, 63], [42, 43]]
[[28, 29], [0, 63], [42, 55]]
[[28, 29], [0, 63], [54, 23]]
[[28, 29], [0, 63], [54, 55]]
[[28, 29], [4, 1], [2, 3]]
[[28, 29], [4, 1], [2, 11]]
[[28, 29], [4, 1], [2, 23]]
[[28, 29], [4, 1], [2, 35]]
[[28, 29], [4, 1], [2, 43]]
[[28, 29], [4, 1], [2, 55]]
[[28, 29], [4, 1], [6, 3]]
[[28, 29], [4, 1], [6, 7]]
[[28, 29], [4, 1], [6, 35]]
[[28, 29], [4, 1], [6, 39]]
[[28, 29], [4, 1], [10, 11]]
[[28, 29], [4, 1], [10, 23]]
[[28, 29], [4, 1], [10, 43]]
[[28, 29], [4, 1], [10, 55]]
[[28, 29], [4, 1], [14, 7]]
[[28, 29], [4, 1], [14, 15]]
[[28, 29], [4, 1], [14, 39]]
[[28, 29], [4, 1], [14, 47]]
[[28, 29], [4, 1], [34, 3]]
[[28, 29], [4, 1], [34, 11]]
[[28, 29], [4, 1], [34, 23]]
[[28, 29], [4, 1], [34, 35]]
[[28, 29], [4, 1], [34, 43]]
[[28, 29], [4, 1], [34, 55]]
[[28, 29], [4, 1], [38, 3]]
[[28, 29], [4, 1], [38, 7]]
[[28, 29], [4, 1], [38, 35]]
[[28, 29], [4, 1], [38, 39]]
[[28, 29], [4, 1], [42, 11]]
[[28, 29], [4, 1], [42, 23]]
[[28, 29], [4, 1], [42, 43]]
[[28, 29], [4, 1], [42, 55]]
[[28, 29], [4, 1], [46, 7]]
[[28, 29], [4, 1], [46, 15]]
[[28, 29], [4, 1], [46, 39]]
[[28, 29], [4, 1], [46, 47]]
[[28, 29], [4, 5], [6, 3]]
[[28, 29], [4, 5], [6, 7]]
[[28, 29], [4, 5], [6, 35]]
[[28, 29], [4, 5], [6, 39]]
[[28, 29], [4, 5], [14, 7]]
[[28, 29], [4, 5], [14, 15]]
[[28, 29], [4, 5], [14, 39]]
[[28, 29], [4, 5], [14, 47]]
[[28, 29], [4, 5], [18, 15]]
[[28, 29], [4, 5], [18, 19]]
[[28, 29], [4, 5], [18, 47]]
[[28, 29], [4, 5], [18, 51]]
[[28, 29], [4, 5], [38, 3]]
[[28, 29], [4, 5], [38, 7]]
[[28, 29], [4, 5], [38, 35]]
[[28, 29], [4, 5], [38, 39]]
[[28, 29], [4, 5], [46, 7]]
[[28, 29], [4, 5], [46, 15]]
[[28, 29], [4, 5], [46, 39]]
[[28, 29], [4, 5], [46, 47]]
[[28, 29], [4, 5], [50, 15]]
[[28, 29], [4, 5], [50, 19]]
[[28, 29], [4, 5], [50, 47]]
[[28, 29], [4, 5], [50, 51]]
[[28, 29], [4, 33], [2, 3]]
[[28, 29], [4, 33], [2, 11]]
[[28, 29], [4, 33], [2, 23]]
[[28, 29], [4, 33], [2, 35]]
[[28, 29], [4, 33], [2, 43]]
[[28, 29], [4, 33], [2, 55]]
[[28, 29], [4, 33], [6, 3]]
[[28, 29], [4, 33], [6, 7]]
[[28, 29], [4, 33], [6, 35]]
[[28, 29], [4, 33], [6, 39]]
[[28, 29], [4, 33], [10, 11]]
[[28, 29], [4, 33], [10, 23]]
[[28, 29], [4, 33], [10, 43]]
[[28, 29], [4, 33], [10, 55]]
[[28, 29], [4, 33], [14, 7]]
[[28, 29], [4, 33], [14, 15]]
[[28, 29], [4, 33], [14, 39]]
[[28, 29], [4, 33], [14, 47]]
[[28, 29], [4, 33], [34, 3]]
[[28, 29], [4, 33], [34, 11]]
[[28, 29], [4, 33], [34, 23]]
[[28, 29], [4, 33], [34, 35]]
[[28, 29], [4, 33], [34, 43]]
[[28, 29], [4, 33], [34, 55]]
[[28, 29], [4, 33], [38, 3]]
[[28, 29], [4, 33], [38, 7]]
[[28, 29], [4, 33], [38, 35]]
[[28, 29], [4, 33], [38, 39]]
[[28, 29], [4, 33], [42, 11]]
[[28, 29], [4, 33], [42, 23]]
[[28, 29], [4, 33], [42, 43]]
[[28, 29], [4, 33], [42, 55]]
[[28, 29], [4, 33], [46, 7]]
[[28, 29], [4, 33], [46, 15]]
[[28, 29], [4, 33], [46, 39]]
[[28, 29], [4, 33], [46, 47]]
[[28, 29], [4, 37], [6, 3]]
[[28, 29], [4, 37], [6, 7]]
[[28, 29], [4, 37], [6, 35]]
[[28, 29], [4, 37], [6, 39]]
[[28, 29], [4, 37], [14, 7]]
[[28, 29], [4, 37], [14, 15]]
[[28, 29], [4, 37], [14, 39]]
[[28, 29], [4, 37], [14, 47]]
[[28, 29], [4, 37], [18, 15]]
[[28, 29], [4, 37], [18, 19]]
[[28, 29], [4, 37], [18, 47]]
[[28, 29], [4, 37], [18, 51]]
[[28, 29], [4, 37], [38, 3]]
[[28, 29], [4, 37], [38, 7]]
[[28, 29], [4, 37], [38, 35]]
[[28, 29], [4, 37], [38, 39]]
[[28, 29], [4, 37], [46, 7]]
[[28, 29], [4, 37], [46, 15]]
[[28, 29], [4, 37], [46, 39]]
[[28, 29], [4, 37], [46, 47]]
[[28, 29], [4, 37], [50, 15]]
[[28, 29], [4, 37], [50, 19]]
[[28, 29], [4, 37], [50, 47]]
[[28, 29], [4, 37], [50, 51]]
[[28, 29], [8, 9], [2, 3]]
[[28, 29], [8, 9], [2, 11]]
[[28, 29], [8, 9], [2, 23]]
[[28, 29], [8, 9], [2, 35]]
[[28, 29], [8, 9], [2, 43]]
[[28, 29], [8, 9], [2, 55]]
[[28, 29], [8, 9], [6, 3]]
[[28, 29], [8, 9], [6, 7]]
[[28, 29], [8, 9], [6, 35]]
[[28, 29], [8, 9], [6, 39]]
[[28, 29], [8, 9], [10, 11]]
[[28, 29], [8, 9], [10, 23]]
[[28, 29], [8, 9], [10, 43]]
[[28, 29], [8, 9], [10, 55]]
[[28, 29], [8, 9], [22, 23]]
[[28, 29], [8, 9], [22, 55]]
[[28, 29], [8, 9], [34, 3]]
[[28, 29], [8, 9], [34, 11]]
[[28, 29], [8, 9], [34, 23]]
[[28, 29], [8, 9], [34, 35]]
[[28, 29], [8, 9], [34, 43]]
[[28, 29], [8, 9], [34, 55]]
[[28, 29], [8, 9], [38, 3]]
[[28, 29], [8, 9], [38, 7]]
[[28, 29], [8, 9], [38, 35]]
[[28, 29], [8, 9], [38, 39]]
[[28, 29], [8, 9], [42, 11]]
[[28, 29], [8, 9], [42, 23]]
[[28, 29], [8, 9], [42, 43]]
[[28, 29], [8, 9], [42, 55]]
[[28, 29], [8, 9], [54, 23]]
[[28, 29], [8, 9], [54, 55]]
[[28, 29], [8, 21], [2, 3]]
[[28, 29], [8, 21], [2, 11]]
[[28, 29], [8, 21], [2, 23]]
[[28, 29], [8, 21], [2, 35]]
[[28, 29], [8, 21], [2, 43]]
[[28, 29], [8, 21], [2, 55]]
[[28, 29], [8, 21], [6, 3]]
[[28, 29], [8, 21], [6, 7]]
[[28, 29], [8, 21], [6, 35]]
[[28, 29], [8, 21], [6, 39]]
[[28, 29], [8, 21], [10, 11]]
[[28, 29], [8, 21], [10, 23]]
[[28, 29], [8, 21], [10, 43]]
[[28, 29], [8, 21], [10, 55]]
[[28, 29], [8, 21], [22, 23]]
[[28, 29], [8, 21], [22, 55]]
[[28, 29], [8, 21], [34, 3]]
[[28, 29], [8, 21], [34, 11]]
[[28, 29], [8, 21], [34, 23]]
[[28, 29], [8, 21], [34, 35]]
[[28, 29], [8, 21], [34, 43]]
[[28, 29], [8, 21], [34, 55]]
[[28, 29], [8, 21], [38, 3]]
[[28, 29], [8, 21], [38, 7]]
[[28, 29], [8, 21], [38, 35]]
[[28, 29], [8, 21], [38, 39]]
[[28, 29], [8, 21], [42, 11]]
[[28, 29], [8, 21], [42, 23]]
[[28, 29], [8, 21], [42, 43]]
[[28, 29], [8, 21], [42, 55]]
[[28, 29], [8, 21], [54, 23]]
[[28, 29], [8, 21], [54, 55]]
[[28, 29], [8, 41], [2, 3]]
[[28, 29], [8, 41], [2, 11]]
[[28, 29], [8, 41], [2, 23]]
[[28, 29], [8, 41], [2, 35]]
[[28, 29], [8, 41], [2, 43]]
[[28, 29], [8, 41], [2, 55]]
[[28, 29], [8, 41], [6, 3]]
[[28, 29], [8, 41], [6, 7]]
[[28, 29], [8, 41], [6, 35]]
[[28, 29], [8, 41], [6, 39]]
[[28, 29], [8, 41], [10, 11]]
[[28, 29], [8, 41], [10, 23]]
[[28, 29], [8, 41], [10, 43]]
[[28, 29], [8, 41], [10, 55]]
[[28, 29], [8, 41], [22, 23]]
[[28, 29], [8, 41], [22, 55]]
[[28, 29], [8, 41], [34, 3]]
[[28, 29], [8, 41], [34, 11]]
[[28, 29], [8, 41], [34, 23]]
[[28, 29], [8, 41], [34, 35]]
[[28, 29], [8, 41], [34, 43]]
[[28, 29], [8, 41], [34, 55]]
[[28, 29], [8, 41], [38, 3]]
[[28, 29], [8, 41], [38, 7]]
[[28, 29], [8, 41], [38, 35]]
[[28, 29], [8, 41], [38, 39]]
[[28, 29], [8, 41], [42, 11]]
[[28, 29], [8, 41], [42, 23]]
[[28, 29], [8, 41], [42, 43]]
[[28, 29], [8, 41], [42, 55]]
[[28, 29], [8, 41], [54, 23]]
[[28, 29], [8, 41], [54, 55]]
[[28, 29], [8, 53], [2, 3]]
[[28, 29], [8, 53], [2, 11]]
[[28, 29], [8, 53], [2, 23]]
[[28, 29], [8, 53], [2, 35]]
[[28, 29], [8, 53], [2, 43]]
[[28, 29], [8, 53], [2, 55]]
[[28, 29], [8, 53], [6, 3]]
[[28, 29], [8, 53], [6, 7]]
[[28, 29], [8, 53], [6, 35]]
[[28, 29], [8, 53], [6, 39]]
[[28, 29], [8, 53], [10, 11]]
[[28, 29], [8, 53], [10, 23]]
[[28, 29], [8, 53], [10, 43]]
[[28, 29], [8, 53], [10, 55]]
[[28, 29], [8, 53], [22, 23]]
[[28, 29], [8, 53], [22, 55]]
[[28, 29], [8, 53], [34, 3]]
[[28, 29], [8, 53], [34, 11]]
[[28, 29], [8, 53], [34, 23]]
[[28, 29], [8, 53], [34, 35]]
[[28, 29], [8, 53], [34, 43]]
[[28, 29], [8, 53], [34, 55]]
[[28, 29], [8, 53], [38, 3]]
[[28, 29], [8, 53], [38, 7]]
[[28, 29], [8, 53], [38, 35]]
[[28, 29], [8, 53], [38, 39]]
[[28, 29], [8, 53], [42, 11]]
[[28, 29], [8, 53], [42, 23]]
[[28, 29], [8, 53], [42, 43]]
[[28, 29], [8, 53], [42, 55]]
[[28, 29], [8, 53], [54, 23]]
[[28, 29], [8, 53], [54, 55]]
[[28, 29], [20, 9], [2, 3]]
[[28, 29], [20, 9], [2, 11]]
[[28, 29], [20, 9], [2, 23]]
[[28, 29], [20, 9], [2, 35]]
[[28, 29], [20, 9], [2, 43]]
[[28, 29], [20, 9], [2, 55]]
[[28, 29], [20, 9], [6, 3]]
[[28, 29], [20, 9], [6, 7]]
[[28, 29], [20, 9], [6, 35]]
[[28, 29], [20, 9], [6, 39]]
[[28, 29], [20, 9], [10, 11]]
[[28, 29], [20, 9], [10, 23]]
[[28, 29], [20, 9], [10, 43]]
[[28, 29], [20, 9], [10, 55]]
[[28, 29], [20, 9], [22, 23]]
[[28, 29], [20, 9], [22, 55]]
[[28, 29], [20, 9], [34, 3]]
[[28, 29], [20, 9], [34, 11]]
[[28, 29], [20, 9], [34, 23]]
[[28, 29], [20, 9], [34, 35]]
[[28, 29], [20, 9], [34, 43]]
[[28, 29], [20, 9], [34, 55]]
[[28, 29], [20, 9], [38, 3]]
[[28, 29], [20, 9], [38, 7]]
[[28, 29], [20, 9], [38, 35]]
[[28, 29], [20, 9], [38, 39]]
[[28, 29], [20, 9], [42, 11]]
[[28, 29], [20, 9], [42, 23]]
[[28, 29], [20, 9], [42, 43]]
[[28, 29], [20, 9], [42, 55]]
[[28, 29], [20, 9], [54, 23]]
[[28, 29], [20, 9], [54, 55]]
[[28, 29], [20, 21], [2, 3]]
[[28, 29], [20, 21], [2, 11]]
[[28, 29], [20, 21], [2, 23]]
[[28, 29], [20, 21], [2, 35]]
[[28, 29], [20, 21], [2, 43]]
[[28, 29], [20, 21], [2, 55]]
[[28, 29], [20, 21], [6, 3]]
[[28, 29], [20, 21], [6, 7]]
[[28, 29], [20, 21], [6, 35]]
[[28, 29], [20, 21], [6, 39]]
[[28, 29], [20, 21], [10, 11]]
[[28, 29], [20, 21], [10, 23]]
[[28, 29], [20, 21], [10, 43]]
[[28, 29], [20, 21], [10, 55]]
[[28, 29], [20, 21], [22, 23]]
[[28, 29], [20, 21], [22, 55]]
[[28, 29], [20, 21], [34, 3]]
[[28, 29], [20, 21], [34, 11]]
[[28, 29], [20, 21], [34, 23]]
[[28, 29], [20, 21], [34, 35]]
[[28, 29], [20, 21], [34, 43]]
[[28, 29], [20, 21], [34, 55]]
[[28, 29], [20, 21], [38, 3]]
[[28, 29], [20, 21], [38, 7]]
[[28, 29], [20, 21], [38, 35]]
[[28, 29], [20, 21], [38, 39]]
[[28, 29], [20, 21], [42, 11]]
[[28, 29], [20, 21], [42, 23]]
[[28, 29], [20, 21], [42, 43]]
[[28, 29], [20, 21], [42, 55]]
[[28, 29], [20, 21], [54, 23]]
[[28, 29], [20, 21], [54, 55]]
[[28, 29], [20, 41], [2, 3]]
[[28, 29], [20, 41], [2, 11]]
[[28, 29], [20, 41], [2, 23]]
[[28, 29], [20, 41], [2, 35]]
[[28, 29], [20, 41], [2, 43]]
[[28, 29], [20, 41], [2, 55]]
[[28, 29], [20, 41], [6, 3]]
[[28, 29], [20, 41], [6, 7]]
[[28, 29], [20, 41], [6, 35]]
[[28, 29], [20, 41], [6, 39]]
[[28, 29], [20, 41], [10, 11]]
[[28, 29], [20, 41], [10, 23]]
[[28, 29], [20, 41], [10, 43]]
[[28, 29], [20, 41], [10, 55]]
[[28, 29], [20, 41], [22, 23]]
[[28, 29], [20, 41], [22, 55]]
[[28, 29], [20, 41], [34, 3]]
[[28, 29], [20, 41], [34, 11]]
[[28, 29], [20, 41], [34, 23]]
[[28, 29], [20, 41], [34, 35]]
[[28, 29], [20, 41], [34, 43]]
[[28, 29], [20, 41], [34, 55]]
[[28, 29], [20, 41], [38, 3]]
[[28, 29], [20, 41], [38, 7]]
[[28, 29], [20, 41], [38, 35]]
[[28, 29], [20, 41], [38, 39]]
[[28, 29], [20, 41], [42, 11]]
[[28, 29], [20, 41], [42, 23]]
[[28, 29], [20, 41], [42, 43]]
[[28, 29], [20, 41], [42, 55]]
[[28, 29], [20, 41], [54, 23]]
[[28, 29], [20, 41], [54, 55]]
[[28, 29], [20, 53], [2, 3]]
[[28, 29], [20, 53], [2, 11]]
[[28, 29], [20, 53], [2, 23]]
[[28, 29], [20, 53], [2, 35]]
[[28, 29], [20, 53], [2, 43]]
[[28, 29], [20, 53], [2, 55]]
[[28, 29], [20, 53], [6, 3]]
[[28, 29], [20, 53], [6, 7]]
[[28, 29], [20, 53], [6, 35]]
[[28, 29], [20, 53], [6, 39]]
[[28, 29], [20, 53], [10, 11]]
[[28, 29], [20, 53], [10, 23]]
[[28, 29], [20, 53], [10, 43]]
[[28, 29], [20, 53], [10, 55]]
[[28, 29], [20, 53], [22, 23]]
[[28, 29], [20, 53], [22, 55]]
[[28, 29], [20, 53], [34, 3]]
[[28, 29], [20, 53], [34, 11]]
[[28, 29], [20, 53], [34, 23]]
[[28, 29], [20, 53], [34, 35]]
[[28, 29], [20, 53], [34, 43]]
[[28, 29], [20, 53], [34, 55]]
[[28, 29], [20, 53], [38, 3]]
[[28, 29], [20, 53], [38, 7]]
[[28, 29], [20, 53], [38, 35]]
[[28, 29], [20, 53], [38, 39]]
[[28, 29], [20, 53], [42, 11]]
[[28, 29], [20, 53], [42, 23]]
[[28, 29], [20, 53], [42, 43]]
[[28, 29], [20, 53], [42, 55]]
[[28, 29], [20, 53], [54, 23]]
[[28, 29], [20, 53], [54, 55]]
[[28, 29], [30, 9], [2, 3]]
[[28, 29], [30, 9], [2, 11]]
[[28, 29], [30, 9], [2, 23]]
[[28, 29], [30, 9], [2, 35]]
[[28, 29], [30, 9], [2, 43]]
[[28, 29], [30, 9], [2, 55]]
[[28, 29], [30, 9], [6, 3]]
[[28, 29], [30, 9], [6, 7]]
[[28, 29], [30, 9], [6, 35]]
[[28, 29], [30, 9], [6, 39]]
[[28, 29], [30, 9], [10, 11]]
[[28, 29], [30, 9], [10, 23]]
[[28, 29], [30, 9], [10, 43]]
[[28, 29], [30, 9], [10, 55]]
[[28, 29], [30, 9], [22, 23]]
[[28, 29], [30, 9], [22, 55]]
[[28, 29], [30, 9], [34, 3]]
[[28, 29], [30, 9], [34, 11]]
[[28, 29], [30, 9], [34, 23]]
[[28, 29], [30, 9], [34, 35]]
[[28, 29], [30, 9], [34, 43]]
[[28, 29], [30, 9], [34, 55]]
[[28, 29], [30, 9], [38, 3]]
[[28, 29], [30, 9], [38, 7]]
[[28, 29], [30, 9], [38, 35]]
[[28, 29], [30, 9], [38, 39]]
[[28, 29], [30, 9], [42, 11]]
[[28, 29], [30, 9], [42, 23]]
[[28, 29], [30, 9], [42, 43]]
[[28, 29], [30, 9], [42, 55]]
[[28, 29], [30, 9], [54, 23]]
[[28, 29], [30, 9], [54, 55]]
[[28, 29], [30, 21], [2, 3]]
[[28, 29], [30, 21], [2, 11]]
[[28, 29], [30, 21], [2, 23]]
[[28, 29], [30, 21], [2, 35]]
[[28, 29], [30, 21], [2, 43]]
[[28, 29], [30, 21], [2, 55]]
[[28, 29], [30, 21], [6, 3]]
[[28, 29], [30, 21], [6, 7]]
[[28, 29], [30, 21], [6, 35]]
[[28, 29], [30, 21], [6, 39]]
[[28, 29], [30, 21], [10, 11]]
[[28, 29], [30, 21], [10, 23]]
[[28, 29], [30, 21], [10, 43]]
[[28, 29], [30, 21], [10, 55]]
[[28, 29], [30, 21], [22, 23]]
[[28, 29], [30, 21], [22, 55]]
[[28, 29], [30, 21], [34, 3]]
[[28, 29], [30, 21], [34, 11]]
[[28, 29], [30, 21], [34, 23]]
[[28, 29], [30, 21], [34, 35]]
[[28, 29], [30, 21], [34, 43]]
[[28, 29], [30, 21], [34, 55]]
[[28, 29], [30, 21], [38, 3]]
[[28, 29], [30, 21], [38, 7]]
[[28, 29], [30, 21], [38, 35]]
[[28, 29], [30, 21], [38, 39]]
[[28, 29], [30, 21], [42, 11]]
[[28, 29], [30, 21], [42, 23]]
[[28, 29], [30, 21], [42, 43]]
[[28, 29], [30, 21], [42, 55]]
[[28, 29], [30, 21], [54, 23]]
[[28, 29], [30, 21], [54, 55]]
[[28, 29], [30, 31], [2, 3]]
[[28, 29], [30, 31], [2, 11]]
[[28, 29], [30, 31], [2, 23]]
[[28, 29], [30, 31], [2, 35]]
[[28, 29], [30, 31], [2, 43]]
[[28, 29], [30, 31], [2, 55]]
[[28, 29], [30, 31], [6, 3]]
[[28, 29], [30, 31], [6, 7]]
[[28, 29], [30, 31], [6, 35]]
[[28, 29], [30, 31], [6, 39]]
[[28, 29], [30, 31], [10, 11]]
[[28, 29], [30, 31], [10, 23]]
[[28, 29], [30, 31], [10, 43]]
[[28, 29], [30, 31], [10, 55]]
[[28, 29], [30, 31], [22, 23]]
[[28, 29], [30, 31], [22, 55]]
[[28, 29], [30, 31], [34, 3]]
[[28, 29], [30, 31], [34, 11]]
[[28, 29], [30, 31], [34, 23]]
[[28, 29], [30, 31], [34, 35]]
[[28, 29], [30, 31], [34, 43]]
[[28, 29], [30, 31], [34, 55]]
[[28, 29], [30, 31], [38, 3]]
[[28, 29], [30, 31], [38, 7]]
[[28, 29], [30, 31], [38, 35]]
[[28, 29], [30, 31], [38, 39]]
[[28, 29], [30, 31], [42, 11]]
[[28, 29], [30, 31], [42, 23]]
[[28, 29], [30, 31], [42, 43]]
[[28, 29], [30, 31], [42, 55]]
[[28, 29], [30, 31], [54, 23]]
[[28, 29], [30, 31], [54, 55]]
[[28, 29], [30, 41], [2, 3]]
[[28, 29], [30, 41], [2, 11]]
[[28, 29], [30, 41], [2, 23]]
[[28, 29], [30, 41], [2, 35]]
[[28, 29], [30, 41], [2, 43]]
[[28, 29], [30, 41], [2, 55]]
[[28, 29], [30, 41], [6, 3]]
[[28, 29], [30, 41], [6, 7]]
[[28, 29], [30, 41], [6, 35]]
[[28, 29], [30, 41], [6, 39]]
[[28, 29], [30, 41], [10, 11]]
[[28, 29], [30, 41], [10, 23]]
[[28, 29], [30, 41], [10, 43]]
[[28, 29], [30, 41], [10, 55]]
[[28, 29], [30, 41], [22, 23]]
[[28, 29], [30, 41], [22, 55]]
[[28, 29], [30, 41], [34, 3]]
[[28, 29], [30, 41], [34, 11]]
[[28, 29], [30, 41], [34, 23]]
[[28, 29], [30, 41], [34, 35]]
[[28, 29], [30, 41], [34, 43]]
[[28, 29], [30, 41], [34, 55]]
[[28, 29], [30, 41], [38, 3]]
[[28, 29], [30, 41], [38, 7]]
[[28, 29], [30, 41], [38, 35]]
[[28, 29], [30, 41], [38, 39]]
[[28, 29], [30, 41], [42, 11]]
[[28, 29], [30, 41], [42, 23]]
[[28, 29], [30, 41], [42, 43]]
[[28, 29], [30, 41], [42, 55]]
[[28, 29], [30, 41], [54, 23]]
[[28, 29], [30, 41], [54, 55]]
[[28, 29], [30, 53], [2, 3]]
[[28, 29], [30, 53], [2, 11]]
[[28, 29], [30, 53], [2, 23]]
[[28, 29], [30, 53], [2, 35]]
[[28, 29], [30, 53], [2, 43]]
[[28, 29], [30, 53], [2, 55]]
[[28, 29], [30, 53], [6, 3]]
[[28, 29], [30, 53], [6, 7]]
[[28, 29], [30, 53], [6, 35]]
[[28, 29], [30, 53], [6, 39]]
[[28, 29], [30, 53], [10, 11]]
[[28, 29], [30, 53], [10, 23]]
[[28, 29], [30, 53], [10, 43]]
[[28, 29], [30, 53], [10, 55]]
[[28, 29], [30, 53], [22, 23]]
[[28, 29], [30, 53], [22, 55]]
[[28, 29], [30, 53], [34, 3]]
[[28, 29], [30, 53], [34, 11]]
[[28, 29], [30, 53], [34, 23]]
[[28, 29], [30, 53], [34, 35]]
[[28, 29], [30, 53], [34, 43]]
[[28, 29], [30, 53], [34, 55]]
[[28, 29], [30, 53], [38, 3]]
[[28, 29], [30, 53], [38, 7]]
[[28, 29], [30, 53], [38, 35]]
[[28, 29], [30, 53], [38, 39]]
[[28, 29], [30, 53], [42, 11]]
[[28, 29], [30, 53], [42, 23]]
[[28, 29], [30, 53], [42, 43]]
[[28, 29], [30, 53], [42, 55]]
[[28, 29], [30, 53], [54, 23]]
[[28, 29], [30, 53], [54, 55]]
[[28, 29], [30, 63], [2, 3]]
[[28, 29], [30, 63], [2, 11]]
[[28, 29], [30, 63], [2, 23]]
[[28, 29], [30, 63], [2, 35]]
[[28, 29], [30, 63], [2, 43]]
[[28, 29], [30, 63], [2, 55]]
[[28, 29], [30, 63], [6, 3]]
[[28, 29], [30, 63], [6, 7]]
[[28, 29], [30, 63], [6, 35]]
[[28, 29], [30, 63], [6, 39]]
[[28, 29], [30, 63], [10, 11]]
[[28, 29], [30, 63], [10, 23]]
[[28, 29], [30, 63], [10, 43]]
[[28, 29], [30, 63], [10, 55]]
[[28, 29], [30, 63], [22, 23]]
[[28, 29], [30, 63], [22, 55]]
[[28, 29], [30, 63], [34, 3]]
[[28, 29], [30, 63], [34, 11]]
[[28, 29], [30, 63], [34, 23]]
[[28, 29], [30, 63], [34, 35]]
[[28, 29], [30, 63], [34, 43]]
[[28, 29], [30, 63], [34, 55]]
[[28, 29], [30, 63], [38, 3]]
[[28, 29], [30, 63], [38, 7]]
[[28, 29], [30, 63], [38, 35]]
[[28, 29], [30, 63], [38, 39]]
[[28, 29], [30, 63], [42, 11]]
